DateTimeLog	IP	TrackerID	Type	DateTimePosition	Valid	NbSat	Latitude	Longitude	Accuracy	Speed	Heading
2019/01/05 11:12:35	37.170.26.193	359339075717020	GPS	2019/01/05 11:12:35	0	4	0	-0	0	0	0
2019/01/05 11:12:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:12:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:13:34	37.170.26.193	359339075717020	GPS	2019/01/05 11:13:34	0	4	0	-0	0	0	0
2019/01/05 11:13:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:13:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:14:33	37.170.26.193	359339075717020	GPS	2019/01/05 11:14:33	0	4	0	-0	0	0	0
2019/01/05 11:14:41	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:14:41	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:15:33	37.170.26.193	359339075717020	GPS	2019/01/05 11:15:33	0	4	0	-0	0	0	0
2019/01/05 11:15:40	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:15:40	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:16:23	37.170.26.193	359339075717020	GPS	2019/01/05 11:16:23	0	4	0	-0	0	0	0
2019/01/05 11:16:30	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:16:30	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:16:35	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:16:35	1	NA	48.8256137	2.3587256	20	NA	NA
2019/01/05 11:16:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:16:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:17:37	37.170.26.193	359339075717020	GPS	2019/01/05 11:17:37	0	4	0	-0	0	0	0
2019/01/05 11:17:39	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:17:39	1	NA	48.8256296	2.358718	20	NA	NA
2019/01/05 11:17:47	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:17:47	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:18:39	37.170.26.193	359339075717020	GPS	2019/01/05 11:18:39	0	4	0	-0	0	0	0
2019/01/05 11:18:47	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:18:47	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:19:40	37.170.26.193	359339075717020	GPS	2019/01/05 11:19:40	0	4	0	-0	0	0	0
2019/01/05 11:19:48	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:19:48	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:20:40	37.170.26.193	359339075717020	GPS	2019/01/05 11:20:40	0	4	0	-0	0	0	0
2019/01/05 11:20:47	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:20:47	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:21:09	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:21:09	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:22:01	37.170.26.193	359339075717020	GPS	2019/01/05 11:22:01	0	4	0	-0	0	0	0
2019/01/05 11:22:09	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:22:09	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:23:01	37.170.26.193	359339075717020	GPS	2019/01/05 11:23:01	0	4	0	-0	0	0	0
2019/01/05 11:23:09	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:23:09	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:24:00	37.170.26.193	359339075717020	GPS	2019/01/05 11:24:00	0	4	0	-0	0	0	0
2019/01/05 11:24:07	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:24:07	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:24:58	37.170.26.193	359339075717020	GPS	2019/01/05 11:24:58	0	4	0	-0	0	0	0
2019/01/05 11:25:06	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:25:06	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:25:40	37.170.26.193	359339075717020	GPS	2019/01/05 11:25:40	0	4	0	-0	0	0	0
2019/01/05 11:25:47	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:25:47	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:26:26	37.170.26.193	359339075717020	GPS	2019/01/05 11:26:26	0	4	0	-0	0	0	0
2019/01/05 11:26:34	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:26:34	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:26:35	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:26:35	1	NA	48.8256204	2.3587325	20	NA	NA
2019/01/05 11:26:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:26:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:27:34	37.170.26.193	359339075717020	GPS	2019/01/05 11:27:34	0	4	0	-0	0	0	0
2019/01/05 11:27:36	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:27:36	1	NA	48.8256356	2.3587238999999998	20	NA	NA
2019/01/05 11:27:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:27:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:28:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:28:36	0	4	0	-0	0	0	0
2019/01/05 11:28:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:28:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:29:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:29:36	0	4	0	-0	0	0	0
2019/01/05 11:29:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:29:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:30:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:30:36	0	4	0	-0	0	0	0
2019/01/05 11:30:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:30:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:31:35	37.170.26.193	359339075717020	GPS	2019/01/05 11:31:35	0	4	0	-0	0	0	0
2019/01/05 11:31:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:31:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:32:35	37.170.26.193	359339075717020	GPS	2019/01/05 11:32:35	0	4	0	-0	0	0	0
2019/01/05 11:32:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:32:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:33:35	37.170.26.193	359339075717020	GPS	2019/01/05 11:33:35	0	4	0	-0	0	0	0
2019/01/05 11:33:37	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:33:37	1	NA	48.82560970000001	2.3586996	20	NA	NA
2019/01/05 11:33:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:33:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:34:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:34:36	0	4	0	-0	0	0	0
2019/01/05 11:34:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:34:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:35:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:35:36	0	4	0	-0	0	0	0
2019/01/05 11:35:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:35:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:36:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:36:36	0	4	0	-0	0	0	0
2019/01/05 11:36:45	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:36:45	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:37:37	37.170.26.193	359339075717020	GPS	2019/01/05 11:37:37	0	4	0	-0	0	0	0
2019/01/05 11:37:45	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:37:45	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:38:37	37.170.26.193	359339075717020	GPS	2019/01/05 11:38:37	0	4	0	-0	0	0	0
2019/01/05 11:38:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:38:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:39:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:39:36	0	4	0	-0	0	0	0
2019/01/05 11:39:46	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:39:46	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:40:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:40:36	0	4	0	-0	0	0	0
2019/01/05 11:40:44	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:40:44	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:41:35	37.170.26.193	359339075717020	GPS	2019/01/05 11:41:35	0	4	0	-0	0	0	0
2019/01/05 11:41:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:41:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:42:00	37.170.26.193	359339075717020	GPS	2019/01/05 11:42:00	0	4	0	-0	0	0	0
2019/01/05 11:42:07	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:42:07	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:42:30	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:42:30	1	NA	48.825621999999996	2.3586793	20	NA	NA
2019/01/05 11:42:36	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:42:36	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:43:28	37.170.26.193	359339075717020	GPS	2019/01/05 11:43:28	0	4	0	-0	0	0	0
2019/01/05 11:43:35	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:43:35	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:44:27	37.170.26.193	359339075717020	GPS	2019/01/05 11:44:27	0	4	0	-0	0	0	0
2019/01/05 11:44:34	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:44:34	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:45:25	37.170.26.193	359339075717020	GPS	2019/01/05 11:45:25	0	4	0	-0	0	0	0
2019/01/05 11:45:32	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:45:32	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:46:09	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:46:09	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:46:36	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:46:36	1	NA	48.825607899999994	2.3587615	20	NA	NA
2019/01/05 11:46:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:46:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:47:36	37.170.26.193	359339075717020	GPS	2019/01/05 11:47:36	0	4	0	-0	0	0	0
2019/01/05 11:47:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:47:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:48:35	37.170.26.193	359339075717020	GPS	2019/01/05 11:48:35	0	4	0	-0	0	0	0
2019/01/05 11:48:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:48:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:49:33	37.170.26.193	359339075717020	GPS	2019/01/05 11:49:33	0	4	0	-0	0	0	0
2019/01/05 11:49:41	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:49:41	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:50:32	37.170.26.193	359339075717020	GPS	2019/01/05 11:50:32	0	4	0	-0	0	0	0
2019/01/05 11:50:40	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:50:40	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:51:31	37.170.26.193	359339075717020	GPS	2019/01/05 11:51:31	0	4	0	-0	0	0	0
2019/01/05 11:51:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:51:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:52:29	37.170.26.193	359339075717020	GPS	2019/01/05 11:52:29	0	4	0	-0	0	0	0
2019/01/05 11:52:37	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:52:37	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:53:28	37.170.26.193	359339075717020	GPS	2019/01/05 11:53:28	0	4	0	-0	0	0	0
2019/01/05 11:53:37	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:53:37	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:54:51	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:54:51	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:55:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:55:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:56:02	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 11:56:02	1	NA	48.825462699999996	2.3574748999999997	45	NA	NA
2019/01/05 11:56:09	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:56:09	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:57:00	37.170.26.193	359339075717020	GPS	2019/01/05 11:57:00	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 11:57:08	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:57:08	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:57:59	37.170.26.193	359339075717020	GPS	2019/01/05 11:57:59	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 11:58:07	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:58:07	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:58:57	37.170.26.193	359339075717020	GPS	2019/01/05 11:58:57	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 11:59:06	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 11:59:06	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 11:59:56	37.170.26.193	359339075717020	GPS	2019/01/05 11:59:56	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 12:00:04	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:00:04	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:00:56	37.170.26.193	359339075717020	GPS	2019/01/05 12:00:56	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 12:01:04	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:01:04	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:01:54	37.170.26.193	359339075717020	GPS	2019/01/05 12:01:54	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 12:02:02	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:02:02	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:02:52	37.170.26.193	359339075717020	GPS	2019/01/05 12:02:52	1	8	48.82523166666667	2.3573	0	0	133
2019/01/05 12:03:00	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:03:00	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:03:34	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 12:03:34	1	NA	48.826517499999994	2.3597161	30	NA	NA
2019/01/05 12:03:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:03:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:04:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:04:34	0	4	0	-0	0	0	0
2019/01/05 12:04:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:04:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:05:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:05:35	0	4	0	-0	0	0	0
2019/01/05 12:05:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:05:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:06:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:06:34	0	4	0	-0	0	0	0
2019/01/05 12:06:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:06:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:07:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:07:34	0	4	0	-0	0	0	0
2019/01/05 12:07:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:07:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:08:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:08:34	0	4	0	-0	0	0	0
2019/01/05 12:08:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:08:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:09:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:09:34	0	4	0	-0	0	0	0
2019/01/05 12:09:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:09:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:10:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:10:35	0	4	0	-0	0	0	0
2019/01/05 12:10:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:10:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:11:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:11:35	0	4	0	-0	0	0	0
2019/01/05 12:11:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:11:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:12:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:12:34	0	4	0	-0	0	0	0
2019/01/05 12:12:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:12:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:13:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:13:34	0	4	0	-0	0	0	0
2019/01/05 12:13:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:13:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:14:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:14:34	0	4	0	-0	0	0	0
2019/01/05 12:14:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:14:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:15:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:15:35	0	4	0	-0	0	0	0
2019/01/05 12:15:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:15:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:16:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:16:34	0	4	0	-0	0	0	0
2019/01/05 12:16:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:16:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:17:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:17:35	0	4	0	-0	0	0	0
2019/01/05 12:17:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:17:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:18:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:18:35	0	4	0	-0	0	0	0
2019/01/05 12:18:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:18:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:19:35	37.170.26.193	359339075717020	GPS	2019/01/05 12:19:35	0	4	0	-0	0	0	0
2019/01/05 12:19:43	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:19:43	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:20:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:20:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:21:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:21:13	0	4	0	-0	0	0	0
2019/01/05 12:21:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:21:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:22:14	37.170.26.193	359339075717020	GPS	2019/01/05 12:22:14	0	4	0	-0	0	0	0
2019/01/05 12:22:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:22:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:23:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:23:13	0	4	0	-0	0	0	0
2019/01/05 12:23:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:23:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:24:12	37.170.26.193	359339075717020	GPS	2019/01/05 12:24:12	0	4	0	-0	0	0	0
2019/01/05 12:24:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:24:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:25:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:25:13	0	4	0	-0	0	0	0
2019/01/05 12:25:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:25:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:26:12	37.170.26.193	359339075717020	GPS	2019/01/05 12:26:12	0	4	0	-0	0	0	0
2019/01/05 12:26:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:26:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:26:56	37.170.26.193	359339075717020	GPS	2019/01/05 12:26:56	1	4	48.825225	2.3572683333333333	0	0	125
2019/01/05 12:27:04	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:27:04	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:27:55	37.170.26.193	359339075717020	GPS	2019/01/05 12:27:55	0	4	0	-0	0	0	0
2019/01/05 12:28:03	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:28:03	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:28:17	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 12:28:17	1	NA	48.826498699999995	2.3597319	39	NA	NA
2019/01/05 12:28:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:28:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:29:17	37.170.26.193	359339075717020	GPS	2019/01/05 12:29:17	0	4	0	-0	0	0	0
2019/01/05 12:29:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:29:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:30:17	37.170.26.193	359339075717020	GPS	2019/01/05 12:30:17	0	4	0	-0	0	0	0
2019/01/05 12:30:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:30:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:31:17	37.170.26.193	359339075717020	GPS	2019/01/05 12:31:17	0	4	0	-0	0	0	0
2019/01/05 12:31:24	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:31:24	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:32:16	37.170.26.193	359339075717020	GPS	2019/01/05 12:32:16	0	4	0	-0	0	0	0
2019/01/05 12:32:23	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:32:23	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:33:15	37.170.26.193	359339075717020	GPS	2019/01/05 12:33:15	0	4	0	-0	0	0	0
2019/01/05 12:33:17	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 12:33:17	1	NA	48.8264837	2.3597391	39	NA	NA
2019/01/05 12:33:24	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:33:24	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:34:17	37.170.26.193	359339075717020	GPS	2019/01/05 12:34:17	0	4	0	-0	0	0	0
2019/01/05 12:34:24	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:34:24	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:35:16	37.170.26.193	359339075717020	GPS	2019/01/05 12:35:16	0	4	0	-0	0	0	0
2019/01/05 12:35:24	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:35:24	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:36:15	37.170.26.193	359339075717020	GPS	2019/01/05 12:36:15	0	4	0	-0	0	0	0
2019/01/05 12:36:23	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:36:23	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:37:15	37.170.26.193	359339075717020	GPS	2019/01/05 12:37:15	0	4	0	-0	0	0	0
2019/01/05 12:37:24	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:37:24	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:38:15	37.170.26.193	359339075717020	GPS	2019/01/05 12:38:15	0	4	0	-0	0	0	0
2019/01/05 12:38:23	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:38:23	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:39:15	37.170.26.193	359339075717020	GPS	2019/01/05 12:39:15	0	4	0	-0	0	0	0
2019/01/05 12:39:23	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:39:23	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:40:14	37.170.26.193	359339075717020	GPS	2019/01/05 12:40:14	0	4	0	-0	0	0	0
2019/01/05 12:40:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:40:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:41:12	37.170.26.193	359339075717020	GPS	2019/01/05 12:41:12	0	4	0	-0	0	0	0
2019/01/05 12:41:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:41:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:42:12	37.170.26.193	359339075717020	GPS	2019/01/05 12:42:12	0	4	0	-0	0	0	0
2019/01/05 12:42:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:42:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:43:12	37.170.26.193	359339075717020	GPS	2019/01/05 12:43:12	0	4	0	-0	0	0	0
2019/01/05 12:43:19	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:43:19	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:44:11	37.170.26.193	359339075717020	GPS	2019/01/05 12:44:11	0	4	0	-0	0	0	0
2019/01/05 12:44:19	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:44:19	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:45:10	37.170.26.193	359339075717020	GPS	2019/01/05 12:45:10	0	4	0	-0	0	0	0
2019/01/05 12:45:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:45:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:46:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:46:13	0	4	0	-0	0	0	0
2019/01/05 12:46:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:46:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:47:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:47:13	0	4	0	-0	0	0	0
2019/01/05 12:47:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:47:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:48:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:48:13	0	4	0	-0	0	0	0
